Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.86501;-3137	8462	14322;-338	-7	-222;111	142	-351;4108726.000;55.931;29.495
0.86951;-3108	8309	14318;-336	-8	-220;-90	162	-393;4108726.000;55.931;29.495
0.87401;-3019	8083	14329;-336	-8	-220;-81	197	-345;4108726.000;55.931;29.495
0.87851;-3133	8162	14030;-332	-5	-222;-88	207	-329;4108726.000;55.931;29.495
0.88301;-3156	8404	13959;-332	-5	-222;-103	271	-348;4108726.000;55.931;29.495
0.88751;-3178	8645	13995;-328	-11	-218;-194	191	-364;4108726.000;55.931;29.495
0.89201;-3040	8738	13872;-328	-11	-218;-399	236	-351;4108726.000;55.931;29.495
0.89651;-3121	8538	14163;-342	-5	-216;-556	200	-323;4108726.000;55.931;29.495
0.90101;-3100	8319	14158;-342	-5	-216;-638	207	-290;4108726.000;55.931;29.495
0.90551;-3098	8121	14299;-340	-10	-226;-631	249	-262;4108726.000;55.931;29.495
0.91001;-3204	8022	14036;-340	-10	-226;-584	281	-294;4108769.000;55.931;29.495
0.91451;-3210	8199	14152;-332	-6	-226;-612	220	-281;4108769.000;55.931;29.495
0.91901;-3127	8207	14095;-332	-6	-226;-650	174	-230;4108769.000;55.931;29.495
0.92352;-3091	8208	14410;-338	-4	-225;-710	178	-303;4108769.000;55.931;29.495
0.92802;-3099	7882	14317;-338	-4	-225;-688	239	-303;4108769.000;55.931;29.495
0.93252;-3165	7602	14413;-340	-8	-222;-622	207	-233;4108769.000;55.931;29.495
0.93702;-3238	7617	14325;-340	-8	-222;-506	298	-335;4108769.000;55.931;29.495
0.94152;-3263	7693	14415;-333	-5	-223;-377	165	-239;4108791.000;55.931;29.495
0.94602;-3316	7716	14603;-333	-5	-223;-342	210	-159;4108791.000;55.931;29.495
0.95052;-3322	7634	14647;-332	-8	-220;-103	191	-204;4108791.000;55.931;29.495
0.95502;-3481	7867	14983;-332	-8	-220;95	187	-162;4108791.000;55.931;29.495
0.95952;-3985	8921	16236;-336	-10	-222;44	132	62;4108791.000;55.931;29.495
0.96402;-3908	8584	15524;-340	-8	-225;-390	-98	-38;4108791.000;55.931;29.495
0.96852;-3544	7910	15078;-340	-8	-225;-584	-195	-188;4108791.000;55.931;29.495
0.97302;-2989	7144	14400;-331	-9	-219;-439	-153	65;4108791.000;55.958;29.495
0.97752;-2755	6875	14144;-331	-9	-219;16	42	20;4108798.000;55.958;29.495
0.98202;-2844	7330	14097;-336	-7	-225;371	174	-2;4108798.000;55.958;29.495
0.98652;-2908	7924	14130;-336	-7	-225;553	200	87;4108798.000;55.958;29.495
0.99102;-2975	8153	14047;-334	-4	-224;497	197	-82;4108798.000;55.958;29.495
0.99552;-3004	8312	13925;-334	-4	-224;362	45	-191;4108798.000;55.958;29.495
1.00002;-2732	8299	13694;-332	-8	-220;330	119	-316;4108798.000;55.958;29.495
1.00452;-2660	8373	13584;-332	-8	-220;230	103	-345;4108798.000;55.958;29.495
1.00902;-2692	8283	13286;-337	-11	-222;114	71	-467;4108798.000;55.958;29.495
