Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
31.16319;1991	7526	15171;-406	-290	-115;3079	746	67;4109766.000;48.009;33.752
31.16768;1770	8050	14400;-406	-290	-115;2941	820	137;4109766.000;48.009;33.752
31.17218;1391	8602	14090;-407	-289	-116;2727	853	156;4109780.000;48.009;33.752
31.17668;979	8964	14072;-407	-289	-116;2390	905	141;4109780.000;48.009;33.752
31.18118;724	9030	14290;-409	-291	-116;1931	765	55;4109780.000;48.009;33.752
31.18567;584	9048	14507;-409	-291	-116;1406	687	-60;4109780.000;48.009;33.752
31.19017;953	8582	14153;-406	-292	-118;881	522	-336;4109780.000;48.009;33.752
31.19467;1441	7794	14097;-406	-292	-118;651	525	-362;4109780.000;48.009;33.752
31.19917;1412	6894	13848;-408	-287	-116;689	648	-385;4109780.000;48.009;33.752
31.20366;977	6893	13522;-408	-287	-116;906	889	-529;4109780.000;48.009;33.752
31.20816;608	7647	14334;-411	-294	-113;1013	798	-922;4109822.000;48.009;33.752
31.21266;709	8109	14406;-411	-294	-113;793	619	-1085;4109822.000;48.009;33.752
31.21716;1154	7672	15133;-409	-299	-110;698	535	-1088;4109822.000;48.009;33.752
31.22165;1314	6758	15641;-409	-299	-110;551	567	-1037;4109822.000;48.009;33.752
31.22615;1210	6171	15709;-404	-288	-121;620	584	-1238;4109822.000;48.009;33.752
31.23065;1309	5745	15550;-404	-288	-121;1045	665	-1345;4109822.000;48.009;33.752
31.23515;1103	5794	15617;-408	-291	-111;1727	603	-1278;4109822.000;48.009;33.789
31.23965;422	6511	15160;-408	-291	-111;2139	583	-1252;4109822.000;48.009;33.789
31.24414;185	7969	15099;-406	-291	-113;2350	268	-1588;4109816.000;48.009;33.789
31.24864;473	8893	14933;-406	-291	-113;2013	-79	-1697;4109816.000;48.009;33.789
31.25314;1192	9365	14770;-408	-284	-121;1526	-326	-1508;4109816.000;48.009;33.789
31.25764;1710	9226	14220;-406	-294	-112;865	-355	-1256;4109816.000;48.009;33.789
31.26213;1927	9167	14602;-406	-294	-112;614	-66	-1243;4109816.000;48.124;33.789
31.26663;2075	9089	15141;-408	-284	-116;384	-14	-1243;4109816.000;48.124;33.789
31.27113;2161	9017	14908;-408	-284	-116;192	28	-1131;4109816.000;48.124;33.789
31.27563;2226	9086	14745;-407	-289	-114;67	22	-855;4109816.000;48.124;33.789
31.28012;2314	9060	14407;-407	-289	-114;98	227	-702;4109819.000;48.124;33.789
31.28462;2202	9027	14681;-408	-288	-114;32	246	-410;4109819.000;48.124;33.789
31.28912;2145	8899	15055;-408	-288	-114;-28	376	-196;4109819.000;48.124;33.789
31.29362;2009	8688	14752;-408	-288	-113;-160	304	12;4109819.000;48.124;33.789
31.29811;1816	8927	14235;-408	-288	-113;-279	317	-52;4109819.000;48.124;33.789
31.30261;1836	9052	14194;-409	-287	-113;-499	324	38;4109819.000;48.124;33.789
31.30711;1942	8646	13999;-409	-287	-113;-537	282	272;4109819.000;48.124;33.789
31.31161;1870	8218	14049;-407	-288	-117;-625	340	319;4109835.000;48.124;33.789
31.31610;1776	7776	13978;-407	-288	-117;-676	275	166;4109835.000;48.124;33.789
31.32060;1709	7709	13947;-410	-286	-118;-685	301	262;4109835.000;48.124;33.789
31.32510;1667	7632	13727;-410	-286	-118;-836	210	166;4109835.000;48.124;33.789
31.32960;1648	7798	13749;-411	-291	-114;-915	281	60;4109835.000;48.124;33.789
31.33409;1561	8066	14082;-411	-291	-114;-930	272	42;4109835.000;48.124;33.789
31.33859;1605	7691	14468;-407	-287	-110;-943	249	125;4109835.000;48.124;33.789
31.34309;1613	6694	15233;-407	-287	-110;-846	253	103;4109835.000;48.124;33.789
31.34759;1456	5372	15742;-412	-286	-118;-556	282	173;4109837.000;48.124;33.789
31.35208;1226	4880	15629;-412	-286	-118;-91	444	26;4109837.000;48.124;33.789
31.35658;685	5059	15712;-408	-294	-116;595	496	-19;4109837.000;48.124;33.789
31.36108;-252	5716	15806;-408	-294	-116;1233	331	29;4109837.000;48.124;33.752
31.36558;-410	6271	16033;-406	-294	-112;1528	-66	84;4109837.000;48.124;33.752
31.37007;-98	6569	15938;-406	-294	-112;1796	-403	314;4109837.000;48.124;33.752
31.37457;206	6289	15545;-407	-289	-111;2145	-423	609;4109837.000;48.124;33.752
31.37907;159	6456	15494;-407	-289	-111;2463	-446	743;4109837.000;48.124;33.752
31.38357;193	7031	15139;-408	-292	-112;2714	-348	585;4109840.000;48.124;33.752
31.38806;266	7784	14350;-408	-292	-112;2903	-238	128;4109840.000;47.959;33.752
31.39256;297	8517	14561;-407	-289	-112;2821	-137	80;4109840.000;47.959;33.752
31.39706;398	9000	14390;-407	-289	-112;2466	-115	137;4109840.000;47.959;33.752
31.40156;419	9212	14761;-406	-287	-113;1875	-111	176;4109840.000;47.959;33.752
31.40605;768	9016	14507;-406	-287	-113;1450	-189	145;4109840.000;47.959;33.752
31.41055;1073	8427	14210;-407	-286	-113;1230	-192	109;4109840.000;47.959;33.752
31.41505;1643	7854	14627;-407	-286	-113;871	-89	-102;4109840.000;47.959;33.752
31.41955;1848	7709	14606;-411	-287	-110;705	-24	36;4109847.000;47.959;33.752
31.42404;1690	7748	14079;-411	-287	-110;834	71	-179;4109847.000;47.959;33.752
31.42854;1664	8317	14042;-412	-290	-115;708	45	-361;4109847.000;47.959;33.752
31.43304;1779	8912	13532;-412	-290	-115;535	6	-467;4109847.000;47.959;33.752
31.43754;1854	9347	13115;-409	-291	-110;318	97	-503;4109847.000;47.959;33.752
31.44203;1951	9534	13039;-409	-291	-110;142	158	-446;4109847.000;47.959;33.752
31.44653;2021	9397	12952;-413	-295	-108;-22	113	-391;4109847.000;47.959;33.752
31.45103;2316	9021	12884;-413	-295	-108;-132	9	-510;4109847.000;47.959;33.752
31.45553;2666	8529	12509;-416	-295	-112;-261	87	-707;4109851.000;47.959;33.752
31.46002;2686	8277	12045;-416	-295	-112;-163	269	-819;4109851.000;47.959;33.752
31.46452;2593	8322	12131;-412	-291	-101;-119	506	-966;4109851.000;47.959;33.752
31.46902;2307	8677	12256;-412	-291	-101;-18	516	-1178;4109851.000;47.959;33.752
31.47352;2191	9164	12627;-412	-296	-108;-273	561	-1255;4109851.000;47.959;33.752
31.47801;2223	9384	13533;-412	-296	-108;-591	580	-1376;4109851.000;47.959;33.752
31.48251;2310	8780	14412;-407	-288	-110;-827	687	-1216;4109851.000;47.959;33.752
31.48701;2111	7893	15152;-407	-288	-110;-795	703	-1185;4109857.000;47.959;33.752
